Muy	Muy	RQ	muy
Señor	señor	NP00000	señor
y	y	CC	y
mi	mi	DP1CSS	mi
amo	amo	NCMS000	amo
	.	Fp	.
Recibi	Recibí	VMIS1S0	recibir
la	la	DA0FS0	el
de	de	SPS00	de
usted	usted	PP2CS000	usted
con	con	SPS00	con
el	el	DA0MS0	el
gusto	gusto	NCMS000	gusto
q	que	PR0CN000	que
usted	usted	PP2CS000	usted
puede	puede	VMIP3S0	poder
considerar	considerar	VMN0000	considerar
	,	Fc	,
alegrandome	alegrándome	VMG0000+PP1CS000	alegrar+me
mucho	mucho	RQ	mucho
q	que	CS	que
usted	usted	PP2CS000	usted
llegase	llegase	VMSI0S0	llegar
bueno	bueno	AQ0MS0	bueno
y	y	CC	y
q	que	CS	que
usted	usted	PP2CS000	usted
fuese	fuese	VSSI0S0	ser
bien	bien	RG	bien
recibido	recibido	VMP00SM	recibir
,	.	Fp	.
y	Y	CC	y
e	he	VAIP1S0	haber
stimado	estimado	VMP0000	estimar
mucho	mucho	RQ	mucho
los	los	DA0MP0	el
recados	recados	NCMP000	recado
del	del	SPS00+DA0MS0	de+el
padre	padre	NP00000	padre
luna	Luna	NP00000	luna
	,	Fc	,
que	que	PR0CN000	que
me	me	PP1CS000	me
alegro	alegro	VMIP1S0	alegrar
q	que	CS	que
este	esté	VMSP0S0	estar
bueno	bueno	AQ0MS0	bueno
	.	Fp	.
nosotros	Nosotros	PP1MP000	nosotros
estamos	estamos	VMIP1P0	estar
buenos	buenos	AQ0MP0	bueno
	,	Fc	,
a	a	SPS00	a
dios	Dios	NP00000	dios
gracias	gracias	NCFP000	gracia
.	.	Fp	.
Conq	Conque	CS	conque
asi	así	RG	así
no	no	RN	no
ai	hay	VMIP3S0	haber
ms	más	RC	más
q	que	CS	que
tener	tener	VMN0000	tener
balor	valor	NCMS000	valor
	,	Fc	,
q	que	CS	que
los	los	DA0MP0	el
q	que	PR0CN000	que
andan	andan	VMIP3P0	andar
en	en	SPS00	en
esto	esto	PD0NN000	esto
ya	ya	RG	ya
se	se	P00CN000	se
acordaran	acordarán	VMIF3P0	acordar
	.	Fp	.
lo	Lo	PP3MSA00	lo
abran	habrán	VAIF3P0	haber
detenido	detenido	VMP0000	detener
a	a	SPS00	a
