J	Jesús	NP00000	jesús
	,	Fc	,
M	María	NP00000	maría
	,	Fc	,
J	José	NP00000	josé
Muy	Muy	RQ	muy
Sr	señor	NP00000	señor
mio	mío	DP1MSS	mío
:	.	Fp	.
hasta	Hasta	SPS00	hasta
el	el	DA0MS0	el
Domingo	domingo	NCMS000	domingo
â	a	SPS00	a
la	la	DA0FS0	el
noche	noche	NCFS000	noche
	,	Fc	,
dia	día	NCMS000	día
13	13	Z	13
	,	Fc	,
no	no	RN	no
recivi	recibí	VMIS1S0	recibir
la	la	DA0FS0	el
muy	muy	RQ	muy
apreciàda	apreciada	VMP00SF	apreciar
de	de	SPS00	de
Vm	VM	NP00000	VM
con	con	SPS00	con
el	el	DA0MS0	el
Decrèto	decreto	NCMS000	decreto
de	de	SPS00	de
S	su	DP3CS0	su
S	señoría	NP00000	señoría
I	ilustrísima	AQSFS0	ilustre
del	del	SPS00+DA0MS0	de+el
dia	día	NCMS000	día
4	4	Z	4
del	del	SPS00+DA0MS0	de+el
Corrte	corriente	AQ0CS0	corriente
	.	Fp	.
El	El	DA0MS0	el
lunes	lunes	NCMN000	lunes
executè	ejecuté	VMSP0S0	ejecutar
lo	lo	DA0NS0	el
contenido	contenido	NCMS000	contenido
en	en	SPS00	en
aquèlla	aquélla	PD0FS000	aquel
,	,	Fc	,
enteràndo	enterando	VMG0000	enterar
de	de	SPS00	de
ello	ello	PD0NN000	ello
al	al	SPS00+DA0MS0	a+el
Ro	reverendo	NP00000	reverendo
Canal	Canal	NP00000	canal
y	y	CC	y
manifestando	manifestando	VMG0000	manifestar
personalmte	personalmente	RG	personalmente
el	el	DA0MS0	el
tenor	tenor	NCMS000	tenor
del	del	SPS00+DA0MS0	de+el
Decreto	decreto	NCMS000	decreto
de	de	SPS00	de
S	su	DP3CS0	su
S	señoría	NP00000	señoría
I	ilustrísima	AQSFS0	ilustre
al	al	SPS00+DA0MS0	a+el
Ayutamto	ayuntamiento	NCMS000	ayuntamiento
.	.	Fp	.
Fue	Fue	VSIS3S0	ser
grande	grande	AQ0CS0	grande
la	la	DA0FS0	el
satisfaccion	satisfacción	NCFS000	satisfacción
qe	que	PR0CN000	que
mostrò	mostró	VMIS3S0	mostrar
caberle	caberle	VMN0000+PP3CSD00	caber+le
i	y	CC	y
en-cargò	encargó	VMIS3S0	encargar
al	al	SPS00+DA0MS0	a+el
Secreto	secretario	NCMS000	secretario
hiziesse	hiciese	VMSI0S0	hacer
la	la	DA0FS0	el
Carta	carta	NCFS000	carta
para	para	SPS00	para
manifestar	manifestar	VMN0000	manifestar
su	su	DP3CS0	su
agradecimto	agradecimiento	NCMS000	agradecimiento
â	a	SPS00	a
S	su	DP3CS0	su
S	señoría	NP00000	señoría
I	ilustrísima	AQSFS0	ilustre
	.	Fp	.
Es	Es	VSIP3S0	ser
universalmte	universalmente	RG	universalmente
aclamàda	aclamada	VMP00SF	aclamar
del	del	SPS00+DA0MS0	de+el
Pueblo	pueblo	NCMS000	pueblo
tal	tal	RC	tal
providència	providencia	NCFS000	providencia
;	,	Fc	,
de	de	SPS00	de
la	la	DA0FS0	el
qual	cual	PR0CS000	cual
tambien	también	RG	también
por	por	SPS00	por
mi	mi	DP1CSS	mi
parte	parte	NCFS000	parte
doy	doy	VMIP1S0	dar
â	a	SPS00	a
Vm	VM	NP00000	VM
muchas	muchas	DI0FP0	mucho
