Jhus	Jesus	NP00000	jesus
	,	Fc	,
ẽ	em	SPS00	em
são	São	NP00000	são
Sebastião	Sebastião	NP00000	sebastião
	,	Fc	,
a	a	SPS00	a
28	28	Z	28
de	de	SPS00	de
nro	novembro	NCMS000	novembro
de	de	SPS00	de
94	94	Z	94
	.	Fp	.
ẽ	Em	SPS00	em
são	São	NP00000	são
sebastião	Sebastião	NP00000	sebastião
me	me	PP1CS000	me
derão	deram	VMIS3P0	dar
hũa	uma	PI0FS000	um
de	de	SPS00	de
vm	VM	NP00000	VM
q	que	PR0CN000	que
foy	foi	VSIS3S0	ser
pa	para	SPS00	para
mĩ	mim	PP1CSO00	mim
muita	muita	DI0FS0	muito
cõsolação	consolação	NCFS000	consolação
pera	para	SPS00	para
alivio	alívio	NCMS000	alívio
de	de	SPS00	de
meus	meus	DP1MPS	meu
trabalhos	trabalhos	NCMP000	trabalho
e	e	CC	e
nela	nela	SPS00+PP3FS000	em+ele
vi	vi	VMIS1S0	ver
todas	todas	DI0FP0	todo
as	as	DA0FP0	o
q	que	PR0CN000	que
me	me	PP1CS000	me
tem	tem	VMIP3P0	ter
feitas	feitas	VMP00PF	fazer
	,	Fc	,
que	que	PR0CN000	que
ds	Deus	NP00000	deus
lhe	lhe	PP3CSD00	lhe
pague	pague	VMSP0S0	pagar
ẽ	em	SPS00	em
lhe	lhe	PP3CSD00	lhe
dar	dar	VMN0000	dar
os	os	DA0MP0	o
gostos	gostos	NCMP000	gosto
e	e	CC	e
paz	paz	NCFS000	paz
q	que	PR0CN000	que
todos	todos	DI0MP0	todo
os	os	DA0MP0	o
de	de	SPS00	de
minha	minha	DP1FSS	meu
cassa	casa	NCFS000	casa
lhe	lhe	PP3CSD00	lhe
dezejamos	desejamos	VMIP1P0	desejar
	.	Fp	.
p	Por	SPS00	por
ela	ela	PP3FS000	ele
vi	vi	VMIS1S0	ver
como	como	PA000000	como
a	a	SPS00	a
Rui	Rui	NP00000	rui
fz	Fernandes	NP00000	fernandes
tinha	tinha	VAII0S0	ter
mãodado	mandado	VMP0000	mandar
o	o	DA0MS0	o
meu	meu	DP1MSS	meu
recado	recado	NCMS000	recado
	.	Fp	.
e	E	CC	e
aqui	aqui	RG	aqui
mesmo	mesmo	RG	mesmo
tive	tive	VMIS1S0	ter
carta	carta	NCFS000	carta
de	de	SPS00	de
Rui	Rui	NP00000	rui
fz	Fernandes	NP00000	fernandes
de	de	SPS00	de
hũa	uma	PI0FS000	um
pa	para	SPS00	para
q	que	PR0CN000	que
la	lá	RG	lá
mãodei	mandei	VMIS1S0	mandar
buscar	buscar	VMN0000	buscar
o	o	DA0MS0	o
ẽprego	emprego	NCMS000	emprego
da	da	SPS00+DA0FS0	de+o
mercadaria	mercadoria	NCFS000	mercadoria
	,	Fc	,
q	que	CS	que
mo	mo	PP1CS000+PP3MSA00	me+o
não	não	RN	não
ẽpregara	empregara	VMIM0S0	empregar
p	por	SPS00	por
não	não	RN	não
lhe	lhe	PP3CSD00	lhe
pareçer	parecer	VMN0000	parecer
boa	boa	AQ0FS0	bom
ocasião	ocasião	NCFS000	ocasião
.	.	Fp	.
e	E	CC	e
devia	devia	VMII0S0	dever
ser	ser	VSN0000	ser
por	por	SPS00	por
aver	haver	VMN0000	haver
Mister	mister	NCMS000	mister
o	o	DA0MS0	o
dro	dinheiro	NCMS000	dinheiro
	,	Fc	,
porq	porque	CS	porque
este	este	DD0MS0	este
homẽ	homem	NCMS000	homem
ẽpregou	empregou	VMIS3S0	empregar
o	o	DA0MS0	o
seu	seu	PX3MS000	seu
e	e	CC	e
davão lhe	davam-lhe	VMII3P0+PP3CSD00	dar+lhe
qua	cá	RG	cá
a	a	SPS00	a
3o	terço	NCMS000	terço
por	por	SPS00	por
cto	cento	NCMS000	cento
de	de	SPS00	de
interesse	interesse	NCMS000	interesse
no	no	SPS00+DA0MS0	em+o
q	que	PR0CN000	que
trouxe	trouxe	VMIS3S0	trazer
.	.	Fp	.
e	E	CC	e
ele	ele	PP3MS000	ele
iscreveme	escreve-me	VMIP3S0+PP1CS000	escrever+me
q	que	CS	que
	,	Fc	,
por	por	SPS00	por
o	o	DA0MS0	o
dro	dinheiro	NCMS000	dinheiro
não	não	RN	não
estar	estar	VMN0000	estar
quedo	quedo	AQ0MS0	quedo
	,	Fc	,
o	o	PP3MSA00	o
toma	toma	VMIP3S0	tomar
pa	para	SPS00	para
si	si	PP3CNO00	si
e	e	CC	e
me	me	PP1CS000	me
dara	dará	VMIF3S0	dar
p	por	SPS00	por
elle	ele	PP3MS000	ele
a	a	SPS00	a
hũ	um	DI0MS0	um
por	por	SPS00	por
cto	cento	NCMS000	cento
	,	Fc	,
valendo	valendo	VMG0000	valer
na	na	SPS00+DA0FS0	em+o
praça	praça	NCFS000	praça
a	a	SPS00	a
dous	dois	Z	dois
e	e	CC	e
mo	meio	NCMS000	meio
por	por	SPS00	por
cto	cento	NCMS000	cento
	,	Fc	,
q	que	CS	que
asi	assim	RG	assim
foi	foi	VSIS3S0	ser
ho	o	DA0MS0	o
de	de	SPS00	de
Fco	Francisco	NP00000	francisco
mẽdez	Mendes	NP00000	mendes
Corea	Correia	NP00000	correia
	,	Fc	,
como	como	CS	como
vm	VM	NP00000	VM
la	lá	RG	lá
pode	pode	VMIP3S0	poder
sabr	saber	VMN0000	saber
	.	Fp	.
agora	Agora	RG	agora
lhe	lhe	PP3CSD00	lhe
escrevo	escrevo	VMIP1S0	escrever
q	que	CS	que
	,	Fc	,
se	se	CS	se
me	me	PP1CS000	me
quiser	quiser	VMSF0S0	querer
dar	dar	VMN0000	dar
a	a	SPS00	a
dous	dois	Z	dois
por	por	SPS00	por
Cto	cento	NCMS000	cento
p	por	SPS00	por
elle	ele	PP3MS000	ele
	,	Fc	,
senão	senão	CC	senão
q	que	CS	que
ho	o	PP3MSA00	o
mãodarei	mandarei	VMIF1S0	mandar
cobrar	cobrar	VMN0000	cobrar
	.	Fp	.
de	De	SPS00	de
modo	modo	NCMS000	modo
q	que	CS	que
isto	isto	PD0NN000	isto
he	é	VSIP3S0	ser
o	o	DA0MS0	o
q	que	PR0CN000	que
passa	passa	VMIP3S0	passar
e	e	CC	e
de	de	SPS00	de
nada	nada	PI0NN00N	nada
me	me	PP1CS000	me
espanto	espanto	VMIP1S0	espantar
que	que	CS	que
os	os	DA0MP0	o
homẽs	homens	NCMP000	homem
q	que	PR0CN000	que
não	não	RN	não
tem	tem	VMIP3S0	ter
liberdade	liberdade	NCFS000	liberdade
tudo	tudo	PI0NN000	tudo
lhe	lhe	PP3CSD00	lhe
soceda	suceda	VMSP0S0	suceder
	.	Fp	.
desta	Desta	SPS00+DD0FS0	de+este
manra	maneira	NCFS000	maneira
	,	Fc	,
se	se	CS	se
a	a	SPS00	a
vm	VM	NP00000	VM
lhe	lhe	PP3CSD00	lhe
pareçer	parecer	VMSF0S0	parecer
	,	Fc	,
folgarei	folgarei	VMIF1S0	folgar
q	que	CS	que
lhe	lhe	PP3CSD00	lhe
escreva	escreva	VMSP0S0	escrever
sobre	sobre	SPS00	sobre
isto	isto	PD0NN000	isto
	,	Fc	,
avẽdo	havendo	VMG0000	haver
ocasião	ocasião	NCFS000	ocasião
	.	Fp	.
com	Com	SPS00	com
a	a	DA0FS0	o
vinda	vinda	NCFS000	vinda
de	de	SPS00	de
sua	sua	DP3FS0	seu
comadre	comadre	NCFS000	comadre
	,	Fc	,
folguei	folguei	VMIS1S0	folgar
	,	Fc	,
porq	porque	CS	porque
vejo	vejo	VMIP1S0	ver
q	que	CS	que
vai	vai	VMIP3S0	ir
tardando	tardando	VMG0000	tardar
a	a	DA0FS0	o
despensasão	dispensação	NCFS000	dispensação
q	que	PR0CN000	que
ds	Deus	NP00000	deus
mãode	mande	VMSP0S0	mandar
pa	para	SPS00	para
Remedio	remédio	NCMS000	remédio
de	de	SPS00	de
tanto	tanto	DI0MS0	tanto
perigrino	peregrino	NCMS000	peregrino
.	.	Fp	.
meu	Meu	DP1MSS	meu
filho	filho	NCMS000	filho
não	não	RN	não
he	é	VSIP3S0	ser
vindo	vindo	VMP00SM	vir
ate	até	SPS00	até
agora	agora	RG	agora
	.	Fp	.
não	Não	RN	não
sei	sei	VMIP1S0	saber
o	o	DA0MS0	o
q	que	PR0CN000	que
la	lá	RG	lá
faz	faz	VMIP3S0	fazer
	,	Fc	,
nẽ	nem	CC	nem
ho	o	DA0MS0	o
meu	meu	DP1MSS	meu
mulato	mulato	NCMS000	mulato
	,	Fc	,
q	que	PR0CN000	que
se	se	P00CN000	se
foi	foi	VMIS3S0	ir
pa	para	SPS00	para
la	lá	RG	lá
	.	Fp	.
eu	Eu	PP1CSN00	eu
lhe	lhe	PP3CSD00	lhe
escrevi	escrevi	VMIS1S0	escrever
q	que	CS	que
	,	Fc	,
querendose	querendo-se	VMG0000+P00CN000	querer+se
vm	VM	NP00000	VM
svir	servir	VMN0000	servir
delle	dele	SPS00+PP3MS000	de+ele
	,	Fc	,
lho	lho	PP3CSD00+PP3MSA00	lhe+o
deixasse	deixasse	VMSI0S0	deixar
em	em	SPS00	em
casa	casa	NCFS000	casa
	.	Fp	.
não	Não	RN	não
sei	sei	VMIP1S0	saber
o	o	DA0MS0	o
que	que	PR0CN000	que
nisto	nisto	SPS00+PD0NN000	em+isto
tem	tem	VAIP3S0	ter
fto	feito	VMP0000	fazer
	.	Fp	.
de	De	SPS00	de
tudo	tudo	PI0NN000	tudo
me	me	PP1CS000	me
fara	fará	VMIF3S0	fazer
m	mercê	NCFS000	mercê
avisar	avisar	VMN0000	avisar
qdo	quando	PA000000	quando
se	se	P00CN000	se
ofereçer	oferecer	VMSF0S0	oferecer
ocasião	ocasião	NCFS000	ocasião
	,	Fc	,
e	e	CC	e
no	no	SPS00+DA0MS0	em+o
mais	mais	PI0CN000	mais
q	que	PR0CN000	que
por	por	SPS00	por
estas	estas	DD0FP0	este
partes	partes	NCFP000	parte
se	se	P00CN000	se
ofereçe	oferece	VMIP3S0	oferecer
de	de	SPS00	de
seu	seu	DP3MS0	seu
sviço	serviço	NCMS000	serviço
	,	Fc	,
pois	pois	CS	pois
vm	VM	NP00000	VM
sabe	sabe	VMIP3S0	saber
ho	o	DA0MS0	o
gosto	gosto	NCMS000	gosto
cõ	com	SPS00	com
que	que	PR0CN000	que
ho	o	PP3MSA00	o
farei	farei	VMIF1S0	fazer
	.	Fp	.
e	E	CC	e
	,	Fc	,
se	se	CS	se
o	o	DA0MS0	o
preço	preço	NCMS000	preço
da	da	SPS00+DA0FS0	de+o
pta	pimenta	NCFS000	pimenta
ir	ir	VMN0000	ir
de	de	SPS00	de
manra	maneira	NCFS000	maneira
q	que	CS	que
se	se	P00CN000	se
possa	possa	VMSP0S0	poder
por	por	SPS00	por
qua	cá	RG	cá
vender	vender	VMN0000	vender
a	a	SPS00	a
seis	seis	Z	seis
Rs	reais	NCMP000	real
e	e	CC	e
mo	meio	NCMS000	meio
e	e	CC	e
me	me	PP1CS000	me
vm	VM	NP00000	VM
quiser	quiser	VMSF0S0	querer
mãodar	mandar	VMN0000	mandar
hũ	um	DI0MS0	um
par	par	NCMS000	par
de	de	SPS00	de
cargas	cargas	NCFP000	carga
	,	Fc	,
folgarei	folgarei	VMIF1S0	folgar
mto	muito	RQ	muito
