Ss	Santíssima	NP00000	santo
Ma	Maria	NP00000	maria
Filha	Filha	NCFS000	filho
Minha	minha	DP1FSS	meu
	,	Fc	,
quatro	quatro	Z	quatro
tuas	tuas	DP2FPS	teu
recibi	recebi	VMIS1S0	receber
este	este	DD0MS0	este
correio	correio	NCMS000	correio
dadas	dadas	VMP00PF	dar
,	,	Fc	,
por	por	SPS00	por
culpa	culpa	NCFS000	culpa
do	do	SPS00+DA0MS0	de+o
correio	correio	NCMS000	correio
de	de	SPS00	de
Lamego	Lamego	NP00000	lamego
:	.	Fp	.
dellas	Delas	SPS00+PP3FP000	de+ele
fis	fiz	VMIS1S0	fazer
a	a	DA0FS0	o
estimacão	estimação	NCFS000	estimação
que	que	CS	que
das	das	SPS00+DA0FP0	de+o
minhas	minhas	DP1FPS	meu
filhas	filhas	NCFP000	filho
faço	faço	VMIP1S0	fazer
sempre	sempre	RG	sempre
das	das	SPS00+DA0FP0	de+o
suas	suas	DP3FP0	seu
novas	novas	NCFP000	nova
,	,	Fc	,
e	e	CC	e
mais	mais	RC	mais
quando	quando	CS	quando
ellas	elas	PP3FP000	ele
servem	servem	VMIP3P0	servir
de	de	SPS00	de
concolação	consolação	NCFS000	consolação
aos	aos	SPS00+DA0MP0	a+o
pais	pais	NCMP000	pai
,	,	Fc	,
vendo	vendo	VMG0000	ver
aporveitão	aproveitam	SPS00	aproveitam
as	as	DA0FP0	o
suas	suas	DP3FP0	seu
doutrinas	doutrinas	NCFP000	doutrina
,	,	Fc	,
como	como	CS	como
agora	agora	RG	agora
me	me	PP1CS000	me
dizes	dizes	VMIP2S0	dizer
tivestes	tivestes	VMIP2S0	ter
grande	grande	AQ0CS0	grande
novena	novena	NCFS000	novena
da	da	SPS00+DA0FS0	de+o
Asumpsão	Assunção	NP00000	assunção
,	.	Fp	.
não	Não	RN	não
poço	posso	VMIP1S0	poder
deixar	deixar	VMN0000	deixar
de	de	SPS00	de
o	o	DA0MS0	o
estimar	estimar	VMN0000	estimar
na	na	SPS00+DA0FS0	em+o
alma	alma	NCFS000	alma
,	.	Fp	.
agora	Agora	RG	agora
toma	toma	VMIP3S0	tomar
os	os	DA0MP0	o
sabbados	sábados	NCMP000	sábado
da	da	SPS00+DA0FS0	de+o
Conceição	Conceição	NP00000	conceição
tambem	também	RG	também
pella	pela	SPS00+DA0FS0	por+o
obediencia	obediência	NCFS000	obediência
,	,	Fc	,
com	com	SPS00	com
todo	todo	DI0MS0	todo
o	o	DA0MS0	o
recolhimto	recolhimento	NCMS000	recolhimento
posivel	possível	AQ0CS0	possível
,	.	Fp	.
e	E	CC	e
te	te	PP2CS000	te
louvo	louvo	VMIP1S0	louvar
a	a	DA0FS0	o
caridade	caridade	NCFS000	caridade
com	com	SPS00	com
os	os	DA0MP0	o
doentes	doentes	NCMP000	doente
,	,	Fc	,
que	que	CS	que
por	por	SPS00	por
esta	esta	DD0FS0	este
ocupação	ocupação	NCFS000	ocupação
não	não	RN	não
importa	importa	VMIP3S0	importar
que	que	CS	que
faltes	faltes	VMSP2S0	faltar
a	a	SPS00	a
algus	alguns	DI0MP0	algum
exercicios	exercícios	NCMP000	exercício
,	,	Fc	,
q	que	CS	que
a	a	DA0FS0	o
caridade	caridade	NCFS000	caridade
tambem	também	RG	também
hé	é	VSIP3S0	ser
exercicio	exercício	NCMS000	exercício
de	de	SPS00	de
mta	muita	DI0FS0	muito
virtude	virtude	NCFS000	virtude
e	e	CC	e
mericimto	merecimento	NCMS000	merecimento
.	.	Fp	.
Agora	Agora	RG	agora
	,	Fc	,
minha	minha	DP1FSS	meu
Filha	filha	NCFS000	filho
	,	Fc	,
concidera	considera	VMIP3S0	considerar
bem	bem	RG	bem
o	o	DA0MS0	o
engano	engano	NCMS000	engano
em	em	SPS00	em
que	que	CS	que
vivias	vivias	VMII2S0	viver
,	,	Fc	,
em	em	SPS00	em
tempo	tempo	NCMS000	tempo
de	de	SPS00	de
Fr	Frei	NP00000	frei
Anto	António	NP00000	antónio
,	,	Fc	,
e	e	CC	e
o	o	DA0MS0	o
engano	engano	NCMS000	engano
com	com	SPS00	com
que	que	CS	que
o	o	DA0MS0	o
