Minha	Minha	DP1FSS	meu
querida	querida	VMP00SF	querer
prima	prima	NCFS000	primo
da	da	SPS00+DA0FS0	de+o
minha	minha	DP1FSS	meu
alma	alma	NCFS000	alma
e	e	CC	e
minha	minha	DP1FSS	meu
amada	amada	VMP00SF	amar
mae	mãe	NCFS000	mãe
do	do	SPS00+DA0MS0	de+o
meu	meu	DP1MSS	meu
coração	coração	NCMS000	coração
.	,	Fc	,
Significar	significar	VMN0000	significar
o	o	DA0MS0	o
meu	meu	DP1MSS	meu
sentimto	sentimento	NCMS000	sentimento
me	me	PP1CS000	me
he	é	VSIP3S0	ser
tão	tão	RC	tão
impocivel	impossível	AQ0CS0	impossível
como	como	PA000000	como
dizer	dizer	VMN0000	dizer
a	a	DA0FS0	o
minha	minha	DP1FSS	meu
saude	saúde	NCFS000	saúde
	.	Fp	.
e	E	CC	e
sendo	sendo	VSG0000	ser
exces-sivas	excessivas	AQ0FP0	excessivo
as	as	DA0FP0	o
q	que	PR0CN000	que
tenho	tenho	VMIP1S0	ter
dos	dos	SPS00+DA0MP0	de+o
meus	meus	DP1MPS	meu
filhos	filhos	NCMP000	filho
,	,	Fc	,
não	não	RN	não
tem	tem	VMIP3S0	ter
comparação	comparação	NCFS000	comparação
com	com	SPS00	com
as	as	DA0MS0	o
q	que	PR0CN000	que
padeço	padeço	VMIP1S0	padecer
vossas	vossas	PX2FP0P0	vosso
e	e	CC	e
de	de	SPS00	de
minha	minha	DP1FSS	meu
mae	mãe	NCFS000	mãe
,	.	Fp	.
Ds	Deus	NP00000	deus
	,	Fc	,
q	que	PR0CN000	que
tudo	tudo	PI0NN000	tudo
pode	pode	VMIP3S0	poder
,	,	Fc	,
me	me	PP1CS000	me
chegue	chegue	VMSP0S0	chegar
por	por	SPS00	por
sua	sua	DP3FS0	seu
mizericordia	misericórdia	NCFS000	misericórdia
,	,	Fc	,
a	a	SPS00	a
ver	ver	VMN0000	ver
em	em	SPS00	em
vossa	vossa	DP2FSP	vosso
compa	companhia	NCFS000	companhia
com	com	SPS00	com
os	os	DA0MP0	o
nossos	nossos	DP1MPP	nosso
filhos	filhos	NCMP000	filho
,	.	Fp	.
e	E	CC	e
minha	minha	DP1FSS	meu
mae	mãe	NCFS000	mãe
q	que	PR0CN000	que
ainda	ainda	RG	ainda
q	que	CS	que
seja	seja	VSSP0S0	ser
pobremte	pobremente	RG	pobremente
,	,	Fc	,
estando	estando	VMG0000	estar
comvosco	convosco	SPS00+PP2CPO00	com+vós
,	,	Fc	,
todo	todo	DI0MS0	todo
o	o	DA0MS0	o
trabalho	trabalho	NCMS000	trabalho
esquecera	esquecerá	VMIF3S0	esquecer
no	no	SPS00+DA0MS0	em+o
gosto	gosto	NCMS000	gosto
de	de	SPS00	de
vos	vos	PP2CP000	vos
ter	ter	VMN0000	ter
comigo	comigo	SPS00+PP1CSO00	com+mim
e	e	CC	e
no	no	SPS00+DA0MS0	em+o
