J	Jesus	NP00000	jesus
	,	Fc	,
M	Maria	NP00000	maria
	,	Fc	,
J	José	NP00000	josé
	.	Fp	.
Lxa.	Lxa	NP00000	lisboa
	,	Fc	,
2	2	Z	2
de	de	SPS00	de
fevereiro	fevereiro	NCMS000	fevereiro
de	de	SPS00	de
1757	1757	Z	1757
a	anos	NCMP000	ano
	.	Fp	.
Meu	Meu	DP1MSS	meu
Pay	pai	NCMS000	pai
e	e	CC	e
meu	meu	DP1MSS	meu
Snr	senhor	NCMS000	senhor
,	.	Fp	.
Já	Já	RG	já
posso	posso	VMIP1S0	poder
hir	ir	VMN0000	ir
exprimentando	experimentando	VMG0000	experimentar
Na	na	SPS00+DA0FS0	em+o
verdade	verdade	NCFS000	verdade
A	a	SPS00	a
minha	minha	DP1FSS	meu
desgrasa	desgraça	NCFS000	desgraça
,	.	Fp	.
hé	É	VSIP3S0	ser
posilbel	possível	AQ0CS0	possível
que	que	CS	que
eu	eu	PP1CSN00	eu
Reçebeçe	recebesse	VMSI0S0	receber
huma	uma	DI0FS0	um
de	de	SPS00	de
Vmce	VM	NP00000	VM
em	em	SPS00	em
27	27	Z	27
de	de	SPS00	de
janeiro	janeiro	NCMS000	janeiro
deste	deste	SPS00+DD0MS0	de+este
preste	presente	NCMS000	presente
anno	ano	NCMS000	ano
e	e	CC	e
me	me	PP1CS000	me
mandase	mandasse	VMSI0S0	mandar
Vmce	VM	NP00000	VM
dezer	dizer	VMN0000	dizer
que	que	CS	que
não	não	RN	não
reçebeu	recebeu	VMIS3S0	receber
Carta	carta	NCFS000	carta
minha	minha	DP1FSS	meu
,	,	Fc	,
Quando	quando	CS	quando
eu	eu	PP1CSN00	eu
escrevi	escrevi	VMIS1S0	escrever
pella	pela	SPS00+DA0FS0	por+o
frota	frota	NCFS000	frota
huma	uma	DI0FS0	um
grande	grande	AQ0CS0	grande
Carta	carta	NCFS000	carta
em	em	SPS00	em
q	que	PR0CN000	que
dava	dava	VMII0S0	dar
a	a	SPS00	a
vmce	VM	NP00000	VM
parte	parte	NCFS000	parte
de	de	SPS00	de
todo	todo	DI0MS0	todo
o	o	DA0MS0	o
suçedido	sucedido	VMP00SM	suceder
,	,	Fc	,
da	da	SPS00+DA0FS0	de+o
grande	grande	AQ0CS0	grande
desgrasa	desgraça	NCFS000	desgraça
que	que	PR0CN000	que
susedeu	sucedeu	VMIS3S0	suceder
A	a	SPS00	a
esta	esta	DD0FS0	este
Corte	corte	NCFS000	corte
e	e	CC	e
de	de	SPS00	de
todos	todos	DI0MP0	todo
os	os	DA0MP0	o
meus	meus	DP1MPS	meu
emfurtunos	infortúnios	NCMP000	infortúnio
e	e	CC	e
a	a	SPS00	a
qual	qual	PR0CN000	qual
levou	levou	VMIS3S0	levar
hum	um	DI0MS0	um
Contra mestre	contra-mestre	NCMS000	contra-mestre
do	do	SPS00+DA0MS0	de+o
mesmo	mesmo	AQ0MS0	mesmo
Navio	navio	NCMS000	navio
do	do	SPS00+DA0MS0	de+o
Contrato	contrato	NCMS000	contrato
e	e	CC	e
o	o	DA0MS0	o
qual	qual	PR0CN000	qual
agora	agora	RG	agora
	,	Fc	,
quando	quando	CS	quando
Veyo	veio	VMIS3S0	vir
	,	Fc	,
dise	disse	VMIS3S0	dizer
q	que	CS	que
vmce	VM	NP00000	VM
não	não	RN	não
estava	estava	VMII0S0	estar
na	na	SPS00+DA0FS0	em+o
terra	terra	NCFS000	terra
e	e	CC	e
a	a	PP3FSA00	o
emtregou	entregou	VMIS3S0	entregar
a	a	SPS00	a
hum	um	DI0MS0	um
seu	seu	DP3MS0	seu
amigo	amigo	NCMS000	amigo
e	e	CC	e
comrespondente	correspondente	NCMS000	correspondente
de	de	SPS00	de
Vmce	VM	NP00000	VM
,	.	Fp	.
e	E	CC	e
tambem	também	RG	também
lhe	lhe	PP3CSD00	lhe
escrevi	escrevi	VMIS1S0	escrever
outra	outra	DI0FS0	outro
	,	Fc	,
antes	antes	RG	antes
da	da	SPS00+DA0FS0	de+o
frota	frota	NCFS000	frota
	,	Fc	,
em	em	SPS00	em
fevereiro	fevereiro	NCMS000	fevereiro
de	de	SPS00	de
1756	1756	Z	1756
	.	Fp	.
e	E	CC	e
	,	Fc	,
pa	para	SPS00	para
mim	mim	PP1CSO00	mim
	,	Fc	,
estas	estas	DD0FP0	este
e	e	CC	e
outras	outras	DI0FP0	outro
somte	somente	RG	somente
são	são	VSIP3P0	ser
penas	penas	NCFP000	pena
e	e	CC	e
mais	mais	RC	mais
que	que	CS	que
penas	penas	NCFP000	pena
	.	Fp	.
tambem	Também	RG	também
outra	outra	DI0FS0	outro
reçebi	recebi	VMIS1S0	receber
mais	mais	RC	mais
de	de	SPS00	de
Vmce	VM	NP00000	VM
