Meu	Meu	DP1MSS	meu
Marido	Marido	NP00000	marido
e	e	CC	e
sr	Senhor	NP00000	senhor
Já	Já	RG	já
são	são	VSIP3P0	ser
tantas	tantas	DI0FP0	tanto
as	as	DA0FP0	o
vezes	vezes	NCFP000	vez
que	que	PR0CN000	que
vos	vos	PP2CP000	vos
tenho	tenho	VAIP1S0	ter
escrito	escrito	VMP0000	escrito
que	que	CS	que
me	me	PP1CS000	me
cauza	causa	NCFS000	causa
pejo	pejo	NCMS000	pejo
pedir	pedir	VMN0000	pedir
a	a	SPS00	a
quem	quem	PR0CN000	quem
me	me	PP1CS000	me
escreve	escreve	VMIP3S0	escrever
faça	faça	VMSP0S0	fazer
por	por	SPS00	por
tantas	tantas	DI0FP0	tanto
e	e	CC	e
repetidas	repetidas	VMP00PF	repetir
occaziões	ocasiões	NCFP000	ocasião
	.	Fp	.
porem	Porém	RG	porém
	,	Fc	,
nam	não	RN	não
quero	quero	VMIP1S0	querer
que	que	CS	que
em	em	SPS00	em
nunhũ	nenhum	DI0MS0	nenhum
tempo	tempo	NCMS000	tempo
vos	vos	PP2CP000	vos
queixeis	queixeis	VMSP2P0	queixar
da	da	SPS00+DA0FS0	de+o
falta	falta	NCFS000	falta
do	do	SPS00+DA0MS0	de+o
meu	meu	DP1MSS	meu
cuidado	cuidado	NCMS000	cuidado
e	e	CC	e
amor	amor	NCMS000	amor
,	,	Fc	,
estimando	estimando	VMG0000	estimar
mais	mais	RC	mais
que	que	CS	que
tudo	tudo	PI0NN000	tudo
logreis	logreis	VMSP2P0	lograr
saude	saúde	NCFS000	saúde
	,	Fc	,
porque	porque	CS	porque
nella	nela	SPS00+PP3FS000	em+ele
consiste	consiste	VMIP3S0	consistir
todo	todo	DI0MS0	todo
o	o	DA0MS0	o
meu	meu	DP1MSS	meu
Remedio	remédio	NCMS000	remédio
e	e	CC	e
amparo	amparo	NCMS000	amparo
	.	Fp	.
e	E	CC	e
da	da	SPS00+DA0FS0	de+o
minha	minha	PX1FS0S0	meu
podeis	podeis	VMIP2P0	poder
dispor	dispor	VMN0000	dispor
	,	Fc	,
ainda	ainda	RG	ainda
que	que	CS	que
pouco	pouco	RQ	pouco
boa	boa	AQ0FS0	bom
porque	porque	CS	porque
	,	Fc	,
alem	além	RG	além
de	de	SPS00	de
doenssas	doenças	NCFP000	doença
que	que	PR0CN000	que
tenho	tenho	VAIP1S0	ter
tido	tido	VMP0000	ter
,	,	Fc	,
as	as	DA0FP0	o
mas	más	AQ0FP0	mau
e	e	CC	e
res	rés	AQ0CN0	rés
pennas	penas	NCFP000	pena
que	que	PR0CN000	que
me	me	PP1CS000	me
acompanhão	acompanham	VMIP3P0	acompanhar
hé	e	CC	e
a	a	DA0FS0	o
falta	falta	NCFS000	falta
da	da	SPS00+DA0FS0	de+o
vossa	vossa	DP2FSP	vosso
vista	vista	NCFS000	vista
como	como	CS	como
tambem	também	RG	também
o	o	DA0MS0	o
não	não	RN	não
teres	teres	VMN02S0	ter
o	o	DA0MS0	o
cuido	cuidado	NCMS000	cuidado
de	de	SPS00	de
me	me	PP1CS000	me
escrever	escrever	VMN0000	escrever
duas	duas	Z	duas
regras	regras	NCFP000	regra
,	,	Fc	,
isto	isto	PD0NN000	isto
escrevendo	escrevendo	VMG0000	escrever
todos	todos	DI0MP0	todo
os	os	DA0MP0	o
que	que	PR0CN000	que
nessas	nessas	SPS00+DD0FP0	em+esse
terras	terras	NCFP000	terra
se	se	P00CN000	se
achão	acham	VMIP3P0	achar
as	às	SPS00+DA0FP0	a+o
suas	suas	DP3FP0	seu
mulheres	mulheres	NCFP000	mulher
e	e	CC	e
parentes	parentes	NCMP000	parente
,	.	Fp	.
só	Só	RG	só
eu	eu	PP1CSN00	eu
não	não	RN	não
tenho	tenho	VMIP1S0	ter
a	a	DA0FS0	o
fortuna	fortuna	NCFS000	fortuna
de	de	SPS00	de
ver	ver	VMN0000	ver
duas	duas	Z	duas
regras	regras	NCFP000	regra
vossas	vossas	DP2FPP	vosso
	,	Fc	,
sendo	sendo	VSG0000	ser
o	o	DA0MS0	o
que	que	PR0CN000	que
com	com	SPS00	com
mais	mais	RC	mais
ançia	ânsia	NCFS000	ânsia
as	as	PP3FPA00	o
dezejava	desejava	VMII0S0	desejar
,	.	Fp	.
em-fim	Enfim	RG	enfim
	,	Fc	,
seja	seja	VSSP0S0	ser
Deus	Deus	NP00000	deus
mto	muito	RQ	muito
louvado	louvado	VMP00SM	louvar
	,	Fc	,
que	que	CS	que
me	me	PP1CS000	me
deu	deu	VMIS3S0	dar
hum	um	DI0MS0	um
marido	marido	NCMS000	marido
tão	tão	RC	tão
descuidado	descuidado	AQ0MS0	descuidado
que	que	CS	que
nem	nem	CC	nem
siquer	sequer	RG	sequer
do	do	SPS00+DA0MS0	de+o
que	que	PR0CN000	que
tão	tão	RC	tão
pouco	pouco	RQ	pouco
custa	custa	VMIP3S0	custar
que	que	PR0CN000	que
sam	são	VSIP3P0	ser
duas	duas	Z	duas
regras	regras	NCFP000	regra
me	me	PP1CS000	me
fas	faz	VMIP3S0	fazer
partetipante	participante	NCMS000	participante
	.	Fp	.
e	E	CC	e
assim	assim	RG	assim
vos	vos	PP2CP000	vos
rogo	rogo	VMIP1S0	rogar
	,	Fc	,
pello	pelo	SPS00+DA0MS0	por+o
amor	amor	NCMS000	amor
de	de	SPS00	de
Deus	Deus	NP00000	deus
e	e	CC	e
pello	pelo	SPS00+DA0MS0	por+o
mto	muito	NCMS000	muito
que	que	PR0CN000	que
sempre	sempre	RG	sempre
vos	vos	PP2CP000	vos
quis	quis	VMIS3S0	querer
	,	Fc	,
vos	vos	PP2CP000	vos
não	não	RN	não
descuideis	descuideis	VMSP2P0	descuidar
de	de	SPS00	de
mim	mim	PP1CSO00	mim
ao	ao	SPS00+DA0MS0	a+o
menos	menos	RC	menos
com	com	SPS00	com
letras	letras	NCFP000	letra
vossas	vossas	DP2FPP	vosso
	,	Fc	,
pois	pois	CS	pois
hé	é	VSIP3S0	ser
couza	coisa	NCFS000	coisa
que	que	PR0CN000	que
vos	vos	PP2CP000	vos
não	não	RN	não
custa	custa	VMIP3S0	custar
dro	dinheiro	NCMS000	dinheiro
	,	Fc	,
como	como	CS	como
tambem	também	RG	também
vos	vos	PP2CP000	vos
recomendo	recomendo	VMIP1S0	recomendar
vos	vos	PP2CP000	vos
vinhais	venhais	VMSP2P0	vir
pa	para	SPS00	para
minha	minha	DP1FSS	meu
compa	companhia	NCFS000	companhia
porque	porque	CS	porque
	,	Fc	,
ainda	ainda	RG	ainda
que	que	CS	que
venhais	venhais	VMSP2P0	vir
mto	muito	RQ	muito
pobre	pobre	AQ0CS0	pobre
	,	Fc	,
eu	eu	PP1CSN00	eu
gainharey	ganharei	VMIF1S0	ganhar
a	a	DA0FS0	o
pedra	pedra	NCFS000	pedra
de	de	SPS00	de
hum	um	DI0MS0	um
Rio	rio	NCMS000	rio
pa	para	SPS00	para
nos	nos	PP1CP000	nos
sustentarmos	sustentarmos	VMIP1P0	sustentarr
ambos	ambos	PI0MP000	ambos
,	.	Fp	.
e	E	CC	e
olhay	olhai	VMM02P0	olhar
não	não	RN	não
façais	façais	VMSP2P0	fazer
pouco	pouco	DI0MS0	pouco
cazo	caso	NCMS000	caso
do	do	SPS00+DA0MS0	de+o
que	que	PR0CN000	que
vos	vos	PP2CP000	vos
digo	digo	VMIP1S0	dizer
	,	Fc	,
que	que	CS	que
he	é	VSIP3S0	ser
levado	levado	VMP00SM	levar
do	do	SPS00+DA0MS0	de+o
mto	muito	DI0MS0	muito
amor	amor	NCMS000	amor
e	e	CC	e
disvello	desvelo	NCMS000	desvelo
com	com	SPS00	com
que	que	CS	que
sempre	sempre	RG	sempre
vos	vos	PP2CP000	vos
amey	amei	VMIS1S0	amar
,	,	Fc	,
mas	mas	CC	mais
o	o	DA0MS0	o
que	que	PR0CN000	que
eu	eu	PP1CSN00	eu
entendo	entendo	VMIP1S0	entender
he	é	VSIP3S0	ser
que	que	CS	que
vos	vós	PP2CP000	vós
deveis	deveis	VMIP2P0	dever
estar	estar	VMN0000	estar
nessas	nessas	SPS00+DD0FP0	em+esse
terras	terras	NCFP000	terra
com	com	SPS00	com
algũ	algum	DI0MS0	algum
devertimto	divertimento	NCMS000	divertimento
que	que	PR0CN000	que
vos	vos	PP2CP000	vos
fas	faz	VMIP3S0	fazer
esqueçer	esquecer	VMN0000	esquecer
dos	dos	SPS00+DA0MP0	de+o
meus	meus	DP1MPS	meu
amores	amores	NCMP000	amor
,	.	Fp	.
emfim	Enfim	RG	enfim
	,	Fc	,
seja	seja	VSSP0S0	ser
o	o	DA0MS0	o
que	que	PR0CN000	que
for	for	VSSF0S0	ser
,	,	Fc	,
eu	eu	PP1CSN00	eu
sempre	sempre	RG	sempre
hei	hei	VMIP1S0	haver
de	de	SPS00	de
ser	ser	VSN0000	ser
amte	amante	AQ0CS0	amante
	.	Fp	.
e	E	CC	e
o	o	DA0MS0	o
que	que	PR0CN000	que
vos	vos	PP2CP000	vos
digo	digo	VMIP1S0	dizer
que	que	CS	que
	,	Fc	,
se	se	CS	se
algum	algum	DI0MS0	algum
dia	dia	NCMS000	dia
me	me	PP1CS000	me
suçeder	suceder	VMN0000	suceder
algum	algum	DI0MS0	algum
trabalho	trabalho	NCMS000	trabalho
,	,	Fc	,
tomo	tomo	VMIP1S0	tomar
a	a	SPS00	a
Deus	Deus	NP00000	deus
por	por	SPS00	por
testemunha	testemunha	NCFS000	testemunha
pa	para	SPS00	para
me	me	PP1CS000	me
queixar	queixar	VMN0000	queixar
de	de	SPS00	de
vos	vós	PP2CP000	vós
,	.	Fp	.
isto	Isto	PD0NN000	isto
baste	baste	VMSP0S0	bastar
pa	para	SPS00	para
que	que	CS	que
vos	vos	PP2CP000	vos
possa	possa	VMSP0S0	poder
reduzir	reduzir	VMN0000	reduzir
ao	ao	SPS00+DA0MS0	a+o
que	que	PR0CN000	que
deveis	deveis	VMIP2P0	dever
fazer	fazer	VMN0000	fazer
como	como	SPS00	como
marido	marido	NCMS000	marido
e	e	CC	e
	,	Fc	,
se	se	CS	se
não	não	RN	não
quizeres	quiseres	VMSF2S0	querer
	,	Fc	,
Deus	Deus	NP00000	deus
vos	vos	PP2CP000	vos
